"PPID","CRT_sum","age","gender","education","party","party_choose","social_issues","econ_issues","X2016vote","Clinton_Trump","media_trust","God","random","CRT_familiarity","conserv_rep","internal_statementID","statement_type","prior","post","priorRT","postRT","signal","statementtext","mem","statementID","capped","prior_recode","Bayes_posterior","post_recode","difference","ratio","log_ratio","difference.absolute","log_ratio.absolute","signal_favors_REP","politically_concordant","memory_error","prior_extremity"
208,1,36,2,5,4,1,2,4,3,1,4,1,2,3,0,2,"TrueRep",34,59,8.645,4.938,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,34,50.7462686567164,59,8.25373134328358,1.16264705882353,0.150699352692433,8.25373134328358,0.150699352692433,1,0,0,16
208,1,36,2,5,4,1,2,4,3,1,4,1,2,3,0,3,"TrueRep",40,39,6.77,4.413,"FALSE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",1,11,0,40,25,39,-14,0.641025641025641,-0.444685821261446,14,0.444685821261446,0,1,0,10
208,1,36,2,5,4,1,2,4,3,1,4,1,2,3,0,4,"TrueRep",31,76,7.368,4.336,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,31,47.3282442748092,76,28.6717557251908,1.6058064516129,0.4736260924543,28.6717557251908,0.4736260924543,1,0,0,19
208,1,36,2,5,4,1,2,4,3,1,4,1,2,3,0,1,"TrueDem",61,36,219.264,4.651,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",1,13,0,61,75.7763975155279,36,-39.7763975155279,0.475081967213115,-0.744267927280775,39.7763975155279,0.744267927280775,0,1,1,11
208,1,36,2,5,4,1,2,4,3,1,4,1,2,3,0,2,"TrueDem",82,56,9.009,4.588,"FALSE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,82,69.4915254237288,56,13.4915254237288,1.2409200968523,0.21585311805153,13.4915254237288,0.21585311805153,1,0,1,32
208,1,36,2,5,4,1,2,4,3,1,4,1,2,3,0,3,"TrueDem",71,63,10.103,3.802,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,71,83.0409356725146,63,-20.0409356725146,0.758661971830986,-0.27619896069516,20.0409356725146,0.27619896069516,0,1,0,21
208,1,36,2,5,4,1,2,4,3,1,4,1,2,3,0,4,"TrueDem",64,34,9.564,3.442,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,64,47.0588235294118,34,13.0588235294118,1.3840830449827,0.32503785899555,13.0588235294118,0.32503785899555,1,0,0,14
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,1,"FalseRep",2,1,8.224,4.87,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,2,1.01010101010101,1,0.0101010101010099,1.01010101010101,0.0100503358535013,0.0101010101010099,0.0100503358535013,0,1,0,48
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,2,"FalseRep",73,97,34.14,2.527,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,73,57.4803149606299,97,-39.5196850393701,0.592580566604432,-0.523268437825492,39.5196850393701,0.523268437825492,0,1,0,23
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,3,"FalseRep",10,4,45.814,3.666,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,10,5.26315789473684,4,1.26315789473684,1.31578947368421,0.27443684570176,1.26315789473684,0.27443684570176,0,1,0,40
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,4,"FalseRep",85,0,10.517,3.53,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,85,73.9130434782609,0.5,73.4130434782609,147.826086956522,4.9960364946751,73.4130434782609,4.9960364946751,0,1,0,35
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,1,"FalseDem",90,98,9.916,3.581,"TRUE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",2,5,0,90,94.7368421052632,98,3.26315789473684,1.03444444444444,0.0338645139527562,3.26315789473684,0.0338645139527562,0,1,0,40
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,2,"FalseDem",99,7,11.899,6.173,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,99,98.019801980198,7,91.019801980198,14.002828854314,2.63925937022611,91.019801980198,2.63925937022611,1,0,1,49
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,3,"FalseDem",57,8,9.667,2.484,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,57,39.8601398601399,8,31.8601398601399,4.98251748251748,1.6059352818829,31.8601398601399,1.6059352818829,1,0,0,7
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,4,"FalseDem",73,92,10.538,4.584,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,73,57.4803149606299,92,-34.5196850393701,0.62478603218076,-0.470346036371149,34.5196850393701,0.470346036371149,1,0,1,23
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,1,"TrueRep",88,40,7.605,7.281,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",2,9,0,88,93.6170212765957,40,-53.6170212765957,0.427272727272727,-0.850332764082358,53.6170212765957,0.850332764082358,1,0,0,38
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,2,"TrueRep",60,88,33.371,5.932,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,60,75,88,13,1.17333333333333,0.159848700941896,13,0.159848700941896,1,0,0,10
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,3,"TrueRep",90,86,14.3,7.301,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,90,94.7368421052632,86,-8.73684210526316,0.907777777777778,-0.096755668464308,8.73684210526316,0.096755668464308,1,0,0,40
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,4,"TrueRep",12,95,19.826,3.61,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,12,21.4285714285714,95,73.5714285714286,4.43333333333333,1.4891517465596,73.5714285714286,1.4891517465596,1,0,0,38
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,1,"TrueDem",95,83,7.283,6.49,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,95,97.4358974358974,83,-14.4358974358974,0.851842105263158,-0.160354091788233,14.4358974358974,0.160354091788233,0,1,0,45
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,2,"TrueDem",50,58,20.1,5.06,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,50,66.6666666666667,58,-8.66666666666666,0.87,-0.139262067333508,8.66666666666666,0.139262067333508,0,1,0,0
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,3,"TrueDem",24,95,5.091,6.097,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",1,15,0,24,38.7096774193548,95,56.2903225806452,2.45416666666667,0.897787260309595,56.2903225806452,0.897787260309595,0,1,1,26
209,3,34,1,4,4,1,3,3,5,1,5,3,2,1,0,4,"TrueDem",3,97,9.878,4.889,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",2,16,0,3,5.8252427184466,97,91.1747572815534,16.6516666666667,2.81251031151687,91.1747572815534,2.81251031151687,0,1,0,47
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,1,"FalseRep",10,10,13.35,12.014,"TRUE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,10,18.1818181818182,10,-8.18181818181818,0.55,-0.597837000755621,8.18181818181818,0.597837000755621,1,1,1,40
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,2,"FalseRep",70,50,17.471,10.144,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",2,2,0,70,53.8461538461538,50,3.84615384615385,1.07692307692308,0.0741079721537218,3.84615384615385,0.0741079721537218,0,0,1,20
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,3,"FalseRep",25,75,12.877,8.678,"TRUE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",2,3,0,25,40,75,35,1.875,0.628608659422374,35,0.628608659422374,1,1,0,25
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,4,"FalseRep",75,90,24.963,7.227,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",2,4,0,75,60,90,-30,0.666666666666667,-0.405465108108164,30,0.405465108108164,0,0,1,25
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,1,"FalseDem",90,90,19.966,11.229,"TRUE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",2,5,0,90,94.7368421052632,90,-4.73684210526316,0.95,-0.0512932943875506,4.73684210526316,0.0512932943875506,0,0,0,40
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,2,"FalseDem",70,75,12.758,16.364,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,70,53.8461538461538,75,-21.1538461538462,0.717948717948718,-0.331357135954442,21.1538461538462,0.331357135954442,1,1,1,20
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,3,"FalseDem",90,90,15.097,5.69,"TRUE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,90,94.7368421052632,90,-4.73684210526316,0.95,-0.0512932943875506,4.73684210526316,0.0512932943875506,0,0,0,40
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,4,"FalseDem",90,80,44.369,16.759,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",1,8,0,90,81.8181818181818,80,1.81818181818183,1.02272727272727,0.0224728558520588,1.81818181818183,0.0224728558520588,1,1,0,40
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,1,"TrueRep",50,25,12.561,12.616,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,50,66.6666666666667,25,-41.6666666666667,0.375,-0.980829253011726,41.6666666666667,0.980829253011726,1,1,1,0
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,2,"TrueRep",20,50,16.86,6.543,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",1,10,0,20,33.3333333333333,50,16.6666666666667,1.5,0.405465108108165,16.6666666666667,0.405465108108165,1,1,1,30
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,3,"TrueRep",25,25,11.857,8.426,"FALSE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",1,11,0,25,14.2857142857143,25,-10.7142857142857,0.571428571428571,-0.559615787935423,10.7142857142857,0.559615787935423,0,0,0,25
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,4,"TrueRep",50,70,13.144,9.446,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,50,66.6666666666667,70,3.33333333333334,1.05,0.048790164169432,3.33333333333334,0.048790164169432,1,1,0,0
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,1,"TrueDem",90,90,10.111,5.131,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,90,94.7368421052632,90,-4.73684210526316,0.95,-0.0512932943875506,4.73684210526316,0.0512932943875506,0,0,0,40
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,2,"TrueDem",60,75,18.494,13.34,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,60,75,75,0,1,0,0,0,0,0,0,10
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,3,"TrueDem",75,90,19.361,9.526,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,75,85.7142857142857,90,4.28571428571429,1.05,0.048790164169432,4.28571428571429,0.048790164169432,0,0,0,25
210,6,31,1,5,4,2,3,3,1,1,6,1,2,3,0,4,"TrueDem",75,90,17.002,9.608,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",2,16,0,75,85.7142857142857,90,4.28571428571429,1.05,0.048790164169432,4.28571428571429,0.048790164169432,0,0,0,25
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,1,"FalseRep",12,10,8.05,8.306,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,12,6.38297872340425,10,-3.61702127659575,0.638297872340425,-0.448950220047904,3.61702127659575,0.448950220047904,0,0,0,38
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,2,"FalseRep",1,1,6.265,3.428,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,1,0.50251256281407,1,-0.49748743718593,0.50251256281407,-0.688134638736401,0.49748743718593,0.688134638736401,0,0,0,49
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,3,"FalseRep",100,97,13.127,4.906,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,99.5,99.0049751243781,97,2.00497512437811,1.02066984664307,0.0204591241501252,2.00497512437811,0.0204591241501252,0,0,0,50
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,4,"FalseRep",99,60,7.413,2.59,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",2,4,0,99,98.019801980198,60,38.019801980198,1.63366336633663,0.490824957059321,38.019801980198,0.490824957059321,0,0,1,49
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,1,"FalseDem",0,7,11.43,3.338,"TRUE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",2,5,0,0.5,0.99502487562189,7,6.00497512437811,7.035,1.95089769056635,6.00497512437811,1.95089769056635,0,0,0,50
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,2,"FalseDem",1,1,9.921,6.984,"TRUE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,1,1.98019801980198,1,-0.98019801980198,0.505,-0.683196849706777,0.98019801980198,0.683196849706777,0,0,0,49
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,3,"FalseDem",1,1,7.99,4.862,"TRUE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,1,1.98019801980198,1,-0.98019801980198,0.505,-0.683196849706777,0.98019801980198,0.683196849706777,0,0,0,49
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,4,"FalseDem",5,59,7.614,8.746,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,5,2.56410256410256,59,-56.4358974358974,0.0434593654932638,-3.13592890404727,56.4358974358974,3.13592890404727,1,1,1,45
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,1,"TrueRep",54,83,11.794,4.598,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,54,70.1298701298701,83,12.8701298701299,1.18351851851852,0.168491797097916,12.8701298701299,0.168491797097916,1,1,1,4
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,2,"TrueRep",100,99,4.165,3.019,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,1,99.5,99.749373433584,99,-0.749373433583955,0.99248743718593,-0.00754092424807565,0.749373433583955,0.00754092424807565,1,1,0,50
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,3,"TrueRep",93,97,4.442,5.276,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,93,96.3730569948187,97,0.626943005181346,1.00650537634409,0.00648430770697584,0.626943005181346,0.00648430770697584,1,1,0,43
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,4,"TrueRep",53,55,8.782,3.156,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,53,69.281045751634,55,-14.281045751634,0.793867924528302,-0.230838173475252,14.281045751634,0.230838173475252,1,1,0,3
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,1,"TrueDem",49,47,9.758,9.156,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",1,13,0,49,65.7718120805369,47,-18.7718120805369,0.714591836734694,-0.336043757003146,18.7718120805369,0.336043757003146,0,0,1,1
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,2,"TrueDem",2,1,13.112,4.345,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,2,3.92156862745098,1,-2.92156862745098,0.255,-1.36649173382371,2.92156862745098,1.36649173382371,0,0,0,48
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,3,"TrueDem",81,76,13.121,9.539,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,81,89.5027624309392,76,-13.5027624309392,0.849135802469136,-0.163536149668319,13.5027624309392,0.163536149668319,0,0,0,31
211,7,42,1,2,7,2,4,5,2,2,1,3,2,2,3.05523954533184,4,"TrueDem",16,6,10.217,6.88,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",2,16,0,16,8.69565217391304,6,2.69565217391304,1.44927536231884,0.371063681390832,2.69565217391304,0.371063681390832,1,1,1,34
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,1,"FalseRep",33,84,9.157,3.615,"TRUE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",2,1,0,33,49.6240601503759,84,34.3759398496241,1.69272727272727,0.52634099905055,34.3759398496241,0.52634099905055,1,0,0,17
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,2,"FalseRep",70,39,12.754,10.476,"TRUE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",2,2,0,70,82.3529411764706,39,-43.3529411764706,0.473571428571429,-0.747452525417487,43.3529411764706,0.747452525417487,1,0,0,20
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,3,"FalseRep",63,86,5.868,3.755,"TRUE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",2,3,0,63,77.3006134969325,86,8.69938650306749,1.11253968253968,0.106645404120701,8.69938650306749,0.106645404120701,1,0,0,13
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,4,"FalseRep",18,85,8.259,3.653,"TRUE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",2,4,0,18,30.5084745762712,85,54.4915254237288,2.78611111111111,1.02464675651178,54.4915254237288,1.02464675651178,1,0,0,32
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,1,"FalseDem",30,44,16.816,26.019,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,30,17.6470588235294,44,-26.3529411764706,0.401069518716577,-0.913620503318276,26.3529411764706,0.913620503318276,1,0,0,20
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,2,"FalseDem",7,3,11.197,21.016,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",1,6,0,7,3.62694300518135,3,0.626943005181348,1.20898100172712,0.18977785747041,0.626943005181348,0.18977785747041,1,0,0,43
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,3,"FalseDem",9,4,8.308,10.851,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,9,4.71204188481675,4,0.712041884816753,1.17801047120419,0.16382697415779,0.712041884816753,0.16382697415779,1,0,0,41
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,4,"FalseDem",71,20,14.553,10.106,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",1,8,0,71,55.0387596899225,20,35.0387596899225,2.75193798449612,1.01230538511374,35.0387596899225,1.01230538511374,1,0,0,21
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,1,"TrueRep",67,53,5.729,12.219,"FALSE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",2,9,0,67,50.3759398496241,53,-2.62406015037594,0.950489431124982,-0.0507782363948181,2.62406015037594,0.0507782363948181,0,1,1,17
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,2,"TrueRep",5,57,6.069,6.559,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,5,9.52380952380953,57,47.4761904761905,5.985,1.78925633900994,47.4761904761905,1.78925633900994,1,0,0,45
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,3,"TrueRep",46,55,26.565,6.434,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,46,63.013698630137,55,-8.01369863013699,0.872826086956522,-0.136018956096324,8.01369863013699,0.136018956096324,1,0,0,4
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,4,"TrueRep",19,40,9.157,11.112,"FALSE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",1,12,0,19,10.4972375690608,40,-29.5027624309392,0.262430939226519,-1.33776732022523,29.5027624309392,1.33776732022523,0,1,0,31
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,1,"TrueDem",61,24,27.526,9.194,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,61,75.7763975155279,24,-51.7763975155279,0.31672131147541,-1.14973303538894,51.7763975155279,1.14973303538894,0,1,0,11
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,2,"TrueDem",63,60,11.913,8.365,"FALSE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,63,45.985401459854,60,-14.014598540146,0.766423357664234,-0.266020575670601,14.014598540146,0.266020575670601,1,0,1,13
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,3,"TrueDem",20,63,19.23,10.888,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,20,33.3333333333333,63,29.6666666666667,1.89,0.636576829071551,29.6666666666667,0.636576829071551,0,1,0,30
212,6,44,1,5,1,1,1,1,1,1,6,3,2,3,-3.48181654567022,4,"TrueDem",60,92,11.065,4.089,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,60,75,92,17,1.22666666666667,0.20430046351273,17,0.20430046351273,0,1,1,10
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,1,"FalseRep",52,0,18.816,5.572,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,52,35.1351351351351,0.5,34.6351351351351,70.2702702702703,4.25234881136535,34.6351351351351,4.25234881136535,0,0,0,2
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,2,"FalseRep",10,0,17.953,7.109,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,10,5.26315789473684,0.5,4.76315789473684,10.5263157894737,2.3538783873816,4.76315789473684,2.3538783873816,0,0,0,40
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,3,"FalseRep",60,0,6.973,6.129,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,60,42.8571428571429,0.5,42.3571428571429,85.7142857142857,4.45101950616083,42.3571428571429,4.45101950616083,0,0,0,10
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,4,"FalseRep",100,0,9.149,41.752,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,99.5,99.0049751243781,0.5,98.5049751243781,198.009950248756,5.28831728321345,98.5049751243781,5.28831728321345,0,0,0,50
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,1,"FalseDem",93,0,16.638,27.425,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,93,86.9158878504673,0.5,86.4158878504673,173.831775700935,5.15808802523939,86.4158878504673,5.15808802523939,1,1,0,43
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,2,"FalseDem",27,100,10.009,7.726,"TRUE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,27,42.5196850393701,99.5,56.9803149606299,2.34009259259259,0.850190498070773,56.9803149606299,0.850190498070773,0,0,0,23
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,3,"FalseDem",91,100,9.123,17.409,"TRUE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,91,95.2879581151832,99.5,4.21204188481676,1.0442032967033,0.0432541991462903,4.21204188481676,0.0432541991462903,0,0,0,41
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,4,"FalseDem",91,100,6.188,6.685,"TRUE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,91,95.2879581151832,99.5,4.21204188481676,1.0442032967033,0.0432541991462903,4.21204188481676,0.0432541991462903,0,0,0,41
213,5,25,2,4,6,2,4,4,2,2,1,1,2,3,2.03682636355456,1,"TrueRep",85,100,31.391,28.707,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",2,9,0,85,91.8918918918919,99.5,7.60810810810811,1.08279411764706,0.0795448462045188,7.60810810810811,0.0795448462045188,1,1,0,35
